bug_id,bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,created_at,resolved_at,severity
BUG-056106,NetworkTimeout,SearchEngine,Production,iOS,Windows10,Mobile_App,QA_Engineer,Integration,Open,3001,7457,509,48,81,3072,94.48,26914,404,24,49,6,42,86.5,1,10,894,9,0,0,1,0,0,2022-01-01,2022-01-02,Critical
BUG-056107,UIGlitch,CacheLayer,Production,Android,CentOS7,N/A,Client,Core,Reopened,3952,944,181,2,86,3813,16.04,49581,339,697,49,6,37,12.84,1,10,23,2640,1,1,0,0,1,2023-01-15,2023-02-13,High
BUG-056108,BufferOverflow,EmailService,Development,Desktop,macOS13,Chrome,Developer,Core,Closed,14,1856,226,5,14,2558,84.08,7976,414,590,9,7,38,13.85,4,7,356,1941,0,0,0,1,1,2021-07-07,2021-07-31,Medium
BUG-056109,NetworkTimeout,Notification,Development,Desktop,CentOS7,Mobile_App,Developer,ThirdParty,Reopened,1728,10783,502,21,68,51,45.15,12306,52,342,24,7,37,89.42,5,5,587,2564,0,1,1,0,0,2021-07-19,2021-08-02,High
BUG-056110,XSS,Analytics,QA,API,macOS13,N/A,DevOps,Core,Resolved,401,3921,466,5,88,1214,94.63,17050,191,657,20,2,50,61.22,1,8,432,2934,1,0,0,1,1,2023-04-04,2023-05-01,Low
BUG-056111,SQLInjection,Analytics,Production,iOS,Windows10,Firefox,QA_Engineer,Integration,Reopened,2099,10795,121,80,75,859,58.38,45574,117,7,47,1,47,2.38,3,0,449,2624,0,0,0,0,0,2023-06-21,2023-06-21,Critical
BUG-056112,SQLInjection,EmailService,Production,Desktop,Ubuntu20,Edge,Client,Plugin,In_Progress,3684,7904,316,55,87,1526,55.67,43884,228,661,15,1,47,96.71,4,8,559,2941,0,0,1,1,0,2023-06-19,2023-07-16,Critical
BUG-056113,XSS,Frontend,QA,Desktop,macOS13,Firefox,Client,Integration,Reopened,701,13959,153,4,53,3316,46.78,35596,217,383,15,4,44,95.49,0,5,933,2031,0,0,1,1,0,2021-05-05,2021-05-20,Low
BUG-056114,PerformanceDegradation,Database,Staging,API,Windows11,Firefox,QA_Engineer,Core,Open,860,4288,257,16,40,639,45.23,10889,442,295,8,2,18,21.57,5,5,32,1070,0,0,0,1,1,2022-11-08,2022-11-20,Critical
BUG-056115,XSS,Notification,QA,Desktop,Windows10,Safari,DevOps,ThirdParty,Resolved,118,1368,387,2,89,2671,9.12,47214,347,484,40,4,19,22.4,2,7,705,1858,1,0,0,0,0,2023-03-01,2023-03-21,Low
BUG-056116,AuthBypass,Frontend,Production,API,Ubuntu20,Edge,Client,ThirdParty,Open,725,5444,273,17,5,529,32.59,15954,18,306,32,6,30,40.79,4,3,178,2709,0,0,1,0,1,2022-08-16,2022-08-28,Critical
BUG-056117,LogicError,Scheduler,Development,Desktop,Windows10,Edge,QA_Engineer,ThirdParty,Closed,456,7220,377,12,25,1062,32.95,32065,255,603,28,2,10,47.84,5,0,133,1540,0,0,0,0,0,2023-10-02,2023-10-27,Medium
BUG-056118,XSS,CacheLayer,Development,API,Android12,Edge,QA_Engineer,Core,Open,2850,293,200,27,100,2909,76.83,9320,417,342,47,4,17,99.35,2,9,188,2672,0,0,0,0,1,2021-09-02,2021-09-16,Medium
BUG-056119,InfiniteLoop,Reporting,Development,API,Windows10,N/A,Developer,Core,Resolved,120,9340,234,8,16,1881,16.47,9542,23,427,35,5,4,40.1,0,4,50,477,0,0,1,1,0,2023-05-14,2023-05-31,Medium
BUG-056120,UIGlitch,Database,Development,API,iOS16,Mobile_App,End_User,ThirdParty,Resolved,364,4597,454,1,13,3074,38.16,9601,104,578,31,8,31,15.6,3,6,962,2943,0,0,1,0,0,2022-04-04,2022-04-28,Low
BUG-056121,UIGlitch,Notification,QA,Android,Windows11,Mobile_App,End_User,Core,Reopened,2856,8316,449,18,93,3258,21.2,3451,340,125,20,8,18,60.05,2,0,303,1038,0,0,0,1,0,2021-04-15,2021-04-20,High
BUG-056122,UIGlitch,Payment,Development,Android,Windows11,Chrome,DevOps,ThirdParty,Reopened,4166,385,404,19,5,539,68.78,32010,436,525,5,7,42,20.89,0,2,734,1234,0,1,0,0,1,2023-02-11,2023-03-04,Medium
BUG-056123,XSS,Reporting,Development,API,Ubuntu20,Edge,Product_Manager,Core,Resolved,2774,3521,305,9,30,2719,49.97,48806,130,407,13,3,17,50.7,4,8,511,2732,0,0,0,0,0,2022-01-16,2022-02-01,Low
BUG-056124,NullPointerException,SearchEngine,Development,Web,Windows11,Edge,QA_Engineer,Core,Closed,4566,1597,350,25,18,797,38.82,34217,268,521,6,2,9,68.17,0,5,198,1879,0,1,0,0,0,2021-01-24,2021-02-14,Medium
BUG-056125,LogicError,Scheduler,QA,Web,macOS13,Mobile_App,DevOps,Plugin,Open,291,11187,204,14,16,538,89.65,39190,410,215,39,7,20,79.28,3,7,657,532,0,0,1,0,0,2023-07-22,2023-07-30,Medium
BUG-056126,IncorrectCalculation,Scheduler,UAT,Android,CentOS7,Safari,QA_Engineer,Internal,In_Progress,322,13782,412,85,23,3154,40.42,23844,121,547,30,2,24,80.43,5,6,379,591,1,0,0,0,1,2023-01-09,2023-01-31,Critical
BUG-056127,InfiniteLoop,Frontend,Development,iOS,Windows11,Mobile_App,DevOps,Internal,In_Progress,2743,6446,544,15,7,2001,38.52,22163,317,496,47,8,48,49.43,5,1,593,2271,0,0,0,0,0,2022-06-12,2022-07-02,High
BUG-056128,LogicError,DataPipeline,Development,Android,Android12,N/A,DevOps,Internal,Reopened,4453,1211,289,4,84,3503,98.44,19794,123,568,35,2,20,40.52,1,0,874,1255,0,1,0,1,0,2022-12-14,2023-01-06,High
BUG-056129,UIGlitch,Reporting,Development,Web,Ubuntu20,N/A,End_User,Core,Reopened,903,3807,272,62,7,2459,35.16,14880,479,487,38,9,39,92.63,5,9,479,1786,0,0,0,0,1,2022-09-09,2022-09-29,Medium
BUG-056130,DataCorruption,FileStorage,Development,Desktop,Windows10,Chrome,QA_Engineer,Integration,Closed,2563,10700,188,30,26,4059,22.17,26610,230,253,5,6,17,77.24,1,10,826,275,1,0,1,1,1,2021-05-13,2021-05-23,High
BUG-056131,FileNotFound,Analytics,Staging,Android,CentOS7,Mobile_App,DevOps,Internal,Open,3768,4225,305,40,38,2186,94.48,27734,293,395,39,5,11,79.67,1,5,569,1378,0,1,0,0,0,2021-05-13,2021-05-29,High
BUG-056132,XSS,DataPipeline,Development,Android,Android12,N/A,DevOps,Integration,Reopened,1947,8091,279,66,21,3857,88.55,24510,75,463,31,1,44,71.41,1,7,344,2891,0,0,0,0,0,2021-03-08,2021-03-27,High
BUG-056133,UIGlitch,Frontend,Development,Web,macOS13,Edge,QA_Engineer,ThirdParty,Resolved,2865,4099,125,48,8,530,14.16,37955,352,262,33,8,19,60.26,1,4,459,2386,0,0,0,0,1,2023-08-30,2023-09-09,Medium
BUG-056134,XSS,API_Gateway,UAT,API,Ubuntu20,Mobile_App,End_User,Internal,Resolved,4053,12225,170,5,5,2180,11.22,19326,389,103,50,10,37,30.74,3,2,624,2055,0,0,0,0,0,2021-09-04,2021-09-08,High
BUG-056135,NetworkTimeout,Scheduler,Development,API,iOS16,Firefox,Developer,Internal,Resolved,4409,10870,599,30,23,2591,42.3,19724,352,201,27,7,7,79.38,5,3,961,767,0,0,0,0,1,2021-11-25,2021-12-03,High
BUG-056136,NullPointerException,Notification,QA,Web,macOS13,Safari,Client,Internal,In_Progress,4042,1983,586,30,24,3831,65.54,48791,144,557,5,1,7,30.17,3,5,546,368,1,0,1,0,0,2023-08-22,2023-09-14,Medium
BUG-056137,XSS,SearchEngine,Development,Android,Windows10,Firefox,Client,Internal,Reopened,1156,5855,146,20,1,1442,47.92,27683,18,71,48,7,50,30.56,4,7,137,1357,0,0,0,0,1,2022-02-06,2022-02-08,Low
BUG-056138,XSS,Analytics,QA,Desktop,Ubuntu20,Safari,Client,Core,In_Progress,545,10362,441,4,28,102,76.76,20070,500,429,34,10,36,6.34,4,5,630,635,0,0,0,0,0,2021-04-15,2021-05-02,Low
BUG-056139,NullPointerException,Scheduler,Development,API,Android12,Firefox,Client,Plugin,In_Progress,3359,247,553,11,21,424,25.97,11729,493,386,22,3,46,7.65,5,4,837,183,0,0,0,1,1,2021-05-02,2021-05-18,Low
BUG-056140,PerformanceDegradation,Authentication,Production,Web,Windows11,Chrome,Product_Manager,Plugin,Closed,4792,11594,368,82,56,1275,46.42,11195,384,239,42,6,44,20.15,4,1,661,1024,1,0,1,0,0,2021-11-30,2021-12-09,Critical
BUG-056141,SQLInjection,EmailService,UAT,Android,Windows11,Mobile_App,Developer,Core,In_Progress,4877,10570,529,94,72,3850,82.16,48594,43,685,50,6,46,22.48,4,2,563,1852,0,1,1,1,0,2023-01-04,2023-02-01,Critical
BUG-056142,BufferOverflow,DataPipeline,Production,API,Android12,Edge,Developer,Core,Open,1850,184,599,77,58,904,44.05,44802,485,130,12,10,19,25.44,0,7,201,401,0,0,1,0,1,2023-10-26,2023-10-31,Critical
BUG-056143,UIGlitch,FileStorage,Development,Desktop,macOS13,N/A,Developer,ThirdParty,In_Progress,3933,7044,412,53,52,251,52.19,25346,71,624,13,6,13,69.64,4,8,583,849,1,0,0,1,0,2022-04-28,2022-05-24,High
BUG-056144,XSS,DataPipeline,Development,iOS,Android12,Mobile_App,QA_Engineer,Plugin,Open,285,6107,562,5,28,3386,87.39,23873,77,547,20,8,18,87.86,4,6,602,2981,0,0,0,0,0,2023-12-24,2024-01-15,Low
BUG-056145,LogicError,UserManagement,Development,API,Windows11,Edge,Product_Manager,Integration,Closed,952,13275,135,48,92,3550,74.02,2637,343,250,40,8,30,24.9,3,9,164,883,0,1,0,0,1,2023-09-15,2023-09-25,High
BUG-056146,NullPointerException,API_Gateway,Development,Desktop,CentOS7,Edge,Client,Integration,Open,704,5100,371,35,40,2277,13.01,31638,215,465,17,7,12,33.89,2,3,527,664,0,0,0,1,0,2022-09-24,2022-10-13,Medium
BUG-056147,Deadlock,Analytics,Staging,Web,Windows11,Edge,Product_Manager,ThirdParty,Open,2042,12282,547,34,2,3903,91.34,15711,254,24,22,9,13,79.46,4,5,923,119,0,1,0,0,0,2021-05-23,2021-05-24,Critical
BUG-056148,AuthBypass,Frontend,Staging,Web,Ubuntu20,Firefox,Product_Manager,Internal,Reopened,4890,13598,595,93,14,951,58.21,33108,226,94,44,1,16,86.48,1,5,424,1437,1,0,0,0,1,2022-09-03,2022-09-06,Critical
BUG-056149,UIGlitch,Notification,Development,Desktop,Windows11,Mobile_App,End_User,ThirdParty,In_Progress,630,680,487,18,91,3611,5.42,25014,153,31,37,9,39,54.32,1,5,973,47,1,0,0,0,0,2023-10-21,2023-10-22,Low
BUG-056150,UIGlitch,Frontend,QA,Desktop,Android12,Edge,Client,ThirdParty,In_Progress,2061,264,320,2,39,849,88.7,7850,488,36,43,3,23,26.92,0,5,911,137,0,1,0,0,1,2021-07-29,2021-07-30,Low
BUG-056151,NullPointerException,Frontend,QA,Web,Windows11,Chrome,Product_Manager,Core,Closed,276,2170,358,75,84,1100,46.49,10153,424,331,0,9,44,32.33,0,10,675,657,0,0,0,0,0,2021-07-06,2021-07-19,High
BUG-056152,NetworkTimeout,Frontend,QA,Android,Ubuntu20,Safari,Product_Manager,Plugin,In_Progress,1653,1756,593,1,2,2299,4.97,17344,77,19,21,10,43,17.73,0,3,310,76,0,0,1,0,0,2022-02-04,2022-02-04,Medium
BUG-056153,DataCorruption,SearchEngine,Production,API,macOS13,Firefox,Developer,Plugin,In_Progress,717,3973,522,12,80,735,57.86,34645,85,300,47,10,9,49.83,3,3,61,62,1,0,1,1,1,2023-04-22,2023-05-04,Critical
BUG-056154,XSS,EmailService,Development,iOS,macOS13,Mobile_App,End_User,Internal,Resolved,2324,7258,107,1,10,3521,78.02,17282,322,147,20,2,27,48.99,0,6,658,67,0,0,1,0,0,2022-03-24,2022-03-30,Low
BUG-056155,XSS,Analytics,QA,Android,CentOS7,Firefox,End_User,Internal,Closed,1717,6677,279,22,40,1712,58.74,4425,190,335,29,3,17,27.12,4,8,505,2398,0,1,0,1,0,2022-05-28,2022-06-10,Medium
BUG-056156,InfiniteLoop,Notification,Development,Desktop,Windows10,Chrome,DevOps,Plugin,Reopened,2093,13029,473,93,99,949,24.14,11039,485,188,38,3,50,14.62,5,3,294,564,1,0,0,0,1,2022-03-07,2022-03-14,Critical
BUG-056157,DataCorruption,Analytics,Development,API,Ubuntu20,Firefox,Developer,Core,Closed,3364,2943,159,34,4,1304,99.36,7174,394,295,0,2,13,77.14,1,2,88,126,0,0,1,0,0,2022-04-13,2022-04-25,High
BUG-056158,UIGlitch,Scheduler,Development,Desktop,Windows11,Firefox,Developer,Internal,Closed,872,8663,180,54,23,511,51.41,10566,64,276,27,8,30,8.27,2,5,944,1259,0,0,1,1,1,2021-02-25,2021-03-08,Medium
BUG-056159,AuthBypass,Notification,Production,iOS,iOS16,Edge,QA_Engineer,Integration,Closed,673,5322,240,88,59,130,68.58,20868,489,560,6,8,15,77.92,4,7,181,1424,0,1,1,1,0,2022-03-15,2022-04-07,Critical
BUG-056160,ConfigError,Frontend,Production,Desktop,Android12,Firefox,Product_Manager,Internal,Open,298,2210,407,57,28,3553,49.44,588,35,207,16,0,37,24.5,3,0,914,2469,1,0,0,0,1,2022-09-08,2022-09-16,Critical
BUG-056161,NullPointerException,Frontend,Staging,API,Android12,Mobile_App,End_User,Plugin,Reopened,2754,1357,427,4,84,1789,5.3,20732,482,104,20,3,3,75.33,1,0,600,1774,0,0,0,1,0,2022-07-04,2022-07-08,Medium
BUG-056162,IncorrectCalculation,EmailService,Development,Android,macOS13,Mobile_App,QA_Engineer,ThirdParty,Open,2137,3073,470,26,7,1647,51.12,20520,25,594,4,4,31,26.92,5,2,48,2967,0,0,0,0,1,2022-05-13,2022-06-06,Medium
BUG-056163,UncaughtException,EmailService,Development,Android,Android12,Chrome,Client,ThirdParty,Open,4260,2563,101,6,58,84,48.15,32052,319,217,3,5,48,64.56,4,1,227,1149,0,0,0,1,0,2021-07-12,2021-07-21,High
BUG-056164,DataCorruption,Scheduler,Development,iOS,iOS16,N/A,Product_Manager,Core,Closed,2179,11066,551,15,82,3903,85.46,47712,5,704,1,4,26,37.46,0,0,175,1972,0,0,1,1,1,2022-08-16,2022-09-14,High
BUG-056165,ConfigError,UserManagement,Development,Desktop,Windows11,Mobile_App,End_User,Internal,Open,1785,9527,201,52,11,2267,98.65,12325,446,492,42,9,10,23.9,5,0,278,347,1,0,0,1,0,2023-09-21,2023-10-11,High
BUG-056166,MemoryLeak,Scheduler,UAT,API,macOS13,Mobile_App,End_User,ThirdParty,Reopened,893,13510,310,12,28,803,21.06,16268,321,51,8,8,22,14.81,2,8,731,2418,0,0,0,0,1,2023-06-01,2023-06-03,High
BUG-056167,RaceCondition,Analytics,Development,iOS,Windows11,Chrome,DevOps,Plugin,Closed,2955,9150,465,5,35,630,20.47,15624,458,655,4,5,15,85.03,0,3,946,587,1,0,1,0,1,2022-03-10,2022-04-06,High
BUG-056168,XSS,FileStorage,UAT,Desktop,macOS13,Safari,Client,Integration,In_Progress,1681,376,528,28,88,842,32.65,37474,373,709,21,8,50,65.22,3,2,916,1661,1,0,0,0,1,2022-07-15,2022-08-13,Medium
BUG-056169,NullPointerException,Payment,Development,Desktop,Android12,Mobile_App,QA_Engineer,Integration,Reopened,2178,10272,257,14,57,3312,82.78,39759,184,442,9,2,50,20.68,3,4,234,63,0,1,1,0,1,2023-07-25,2023-08-12,High
BUG-056170,IncorrectCalculation,UserManagement,Staging,iOS,Windows10,Chrome,Developer,Core,Resolved,3585,6460,193,81,31,1295,25.63,30307,435,474,28,7,24,40.54,0,3,774,2066,0,1,0,1,1,2021-07-19,2021-08-07,Critical
BUG-056171,NullPointerException,CacheLayer,Staging,Android,Android12,N/A,Client,Internal,Reopened,3189,5257,567,1,42,3918,36.74,48586,365,461,29,3,4,54.14,3,6,975,905,0,0,1,1,0,2023-08-06,2023-08-25,Medium
BUG-056172,APIFailure,DataPipeline,Staging,Android,Windows10,N/A,Developer,Internal,Closed,3186,1479,465,25,13,669,93.14,36923,323,85,40,5,20,22.13,5,2,1,3,1,0,0,1,0,2022-04-13,2022-04-16,Critical
BUG-056173,ConfigError,Analytics,Production,API,Android12,Mobile_App,Developer,Core,Closed,1214,10232,408,13,36,2428,12.26,31889,321,353,21,10,47,53.45,0,4,330,423,1,0,0,1,0,2023-02-17,2023-03-03,High
BUG-056174,UIGlitch,SearchEngine,Development,Web,CentOS7,Safari,Developer,ThirdParty,In_Progress,87,1263,428,12,62,3494,77.11,39507,437,131,4,9,11,47.93,2,1,661,1927,1,1,1,0,0,2022-08-29,2022-09-03,Low
BUG-056175,XSS,FileStorage,QA,API,Ubuntu20,Chrome,Client,ThirdParty,Closed,2276,664,169,23,1,1674,5.82,20623,252,127,26,1,46,81.26,1,5,325,561,1,0,1,1,0,2022-09-04,2022-09-09,Low
BUG-056176,UIGlitch,EmailService,Production,Web,CentOS7,Safari,Client,ThirdParty,Reopened,358,147,194,21,82,2127,81.23,46464,101,202,39,6,47,76.44,2,6,162,1277,0,0,1,1,1,2022-03-14,2022-03-22,High
BUG-056177,BufferOverflow,Reporting,QA,Web,Ubuntu20,Mobile_App,End_User,Core,Open,1564,12817,473,97,62,2380,20.49,29817,50,537,12,2,47,5.27,5,1,539,1305,0,1,0,0,0,2022-12-03,2022-12-25,Critical
BUG-056178,UIGlitch,UserManagement,Development,Desktop,Ubuntu20,Mobile_App,End_User,Core,Closed,422,11045,366,2,15,2274,20.9,41887,166,696,44,4,10,13.79,5,3,376,2286,0,0,1,0,0,2021-12-31,2022-01-29,Low
BUG-056179,BufferOverflow,Frontend,Development,iOS,Windows11,Firefox,Developer,Core,Resolved,393,13782,219,39,68,1652,23.59,8439,174,128,30,2,22,86.87,2,9,750,939,1,0,1,0,0,2022-07-14,2022-07-19,High
BUG-056180,CrashOnLaunch,DataPipeline,Production,Web,Windows11,Edge,DevOps,ThirdParty,Closed,2138,605,133,25,23,1197,18.46,32201,244,138,34,3,20,6.91,0,9,778,2874,0,0,0,1,0,2022-07-11,2022-07-16,Critical
BUG-056181,NullPointerException,FileStorage,Development,API,macOS13,Chrome,Product_Manager,Plugin,Open,1838,4743,158,2,47,4049,77.56,45023,352,146,10,10,24,24.07,4,9,480,593,1,1,1,0,1,2022-03-16,2022-03-22,Low
BUG-056182,XSS,Reporting,QA,API,Ubuntu20,Mobile_App,QA_Engineer,Core,Resolved,1380,1555,246,5,72,1841,59.22,46320,279,678,2,5,25,66.96,2,0,723,1457,0,0,1,0,1,2021-09-05,2021-10-03,Low
BUG-056183,IncorrectCalculation,Payment,QA,Web,Ubuntu20,N/A,Product_Manager,Integration,Open,2984,9399,153,17,21,1535,55.33,37408,62,292,26,7,41,65.37,3,3,352,876,0,0,0,0,0,2023-08-28,2023-09-09,High
BUG-056184,NullPointerException,SearchEngine,Staging,API,iOS16,Firefox,Product_Manager,ThirdParty,Resolved,2537,2966,449,17,2,3232,29.14,32112,180,110,38,3,14,81.39,2,7,525,2644,0,0,1,0,1,2021-09-06,2021-09-10,Medium
BUG-056185,InfiniteLoop,Reporting,Development,Desktop,iOS16,Safari,DevOps,Integration,In_Progress,604,692,367,4,11,3308,82.4,30263,254,444,4,4,28,76.74,4,10,992,2667,0,0,0,1,0,2023-09-29,2023-10-17,Low
BUG-056186,XSS,Notification,Development,Desktop,Windows10,Edge,QA_Engineer,Internal,Resolved,387,3160,426,21,11,2530,90.44,14829,182,207,15,9,36,97.83,0,1,182,733,1,0,0,1,0,2023-08-23,2023-08-31,Low
BUG-056187,ConfigError,EmailService,Development,Web,CentOS7,Chrome,Client,Core,In_Progress,4202,1228,502,78,32,811,90.57,33982,312,223,38,2,5,14.61,2,0,631,1424,0,0,0,0,0,2022-10-06,2022-10-15,High
BUG-056188,ConfigError,EmailService,Development,API,macOS13,Safari,End_User,Plugin,In_Progress,439,10325,493,9,81,1804,60.44,15630,474,371,18,10,13,83.05,3,2,295,2511,0,1,0,0,1,2023-09-24,2023-10-09,Medium
BUG-056189,NullPointerException,CacheLayer,Development,API,Android12,Safari,Client,Integration,Reopened,1157,5421,248,3,13,1769,51.1,30325,282,594,8,5,18,98.67,1,6,605,2434,0,0,0,0,0,2023-12-01,2023-12-25,Low
BUG-056190,UncaughtException,CacheLayer,Staging,Desktop,Ubuntu20,Safari,DevOps,Core,Open,2327,13774,501,8,59,1877,81.99,5238,61,252,18,2,28,82.98,1,8,435,2439,0,0,0,0,0,2023-12-01,2023-12-11,High
BUG-056191,Deadlock,FileStorage,UAT,API,CentOS7,Edge,Client,ThirdParty,Open,2411,2021,499,80,77,1987,94.28,22197,257,406,12,9,38,87.04,2,5,335,2888,0,0,1,0,1,2022-05-27,2022-06-12,Critical
BUG-056192,RaceCondition,API_Gateway,Development,Desktop,Windows11,N/A,Developer,Core,Reopened,458,14144,367,43,23,1675,78.53,41705,358,685,44,4,8,33.3,3,4,378,2412,1,0,0,0,1,2023-03-02,2023-03-30,High
BUG-056193,XSS,Authentication,Development,Desktop,iOS16,N/A,QA_Engineer,Integration,Resolved,872,1532,131,27,57,2079,60.76,44124,190,120,1,1,36,39.83,3,10,597,767,1,1,1,0,0,2021-02-28,2021-03-05,Medium
BUG-056194,IncorrectCalculation,Notification,Development,Desktop,CentOS7,Edge,QA_Engineer,Integration,Resolved,1806,12144,396,3,10,2391,45.23,8157,62,147,15,3,36,22.64,0,0,646,1441,0,0,0,1,1,2021-02-05,2021-02-11,Medium
BUG-056195,XSS,SearchEngine,Development,iOS,Ubuntu20,Safari,End_User,Plugin,Reopened,370,9331,295,3,70,2711,29.27,11064,407,565,5,9,21,54.66,0,5,596,595,1,0,0,0,0,2023-08-20,2023-09-12,Low
BUG-056196,MemoryLeak,UserManagement,Staging,Desktop,Windows10,N/A,DevOps,Plugin,Closed,620,2888,539,48,41,1308,56.62,757,73,272,0,7,27,43.15,3,0,342,2607,0,1,1,0,1,2021-06-02,2021-06-13,Critical
BUG-056197,InfiniteLoop,Reporting,Development,Desktop,iOS16,Safari,DevOps,Integration,In_Progress,604,692,367,4,11,3308,82.4,30263,254,444,4,4,28,76.74,4,10,992,2667,0,0,0,1,0,2023-09-29,2023-10-17,Low
BUG-056198,LogicError,SearchEngine,Staging,Web,Android12,Mobile_App,Client,Integration,In_Progress,4297,2916,457,35,59,1488,61.12,15812,182,103,45,0,43,12.43,2,9,404,2946,1,0,0,0,0,2021-03-12,2021-03-16,Critical
BUG-056199,UIGlitch,SearchEngine,Development,Desktop,Android12,Edge,QA_Engineer,ThirdParty,Open,2818,5464,361,47,23,190,22.53,7635,493,61,11,6,1,45.27,2,10,710,1640,0,0,1,0,0,2023-05-03,2023-05-05,High
BUG-056200,UIGlitch,Notification,QA,Desktop,iOS16,N/A,Client,Internal,Closed,3908,11983,569,36,93,3146,86.04,23380,253,709,1,1,38,82.68,5,2,118,2269,0,0,0,0,0,2021-04-22,2021-05-21,High
BUG-056201,FileNotFound,EmailService,Production,iOS,Ubuntu20,Firefox,Client,Internal,In_Progress,2263,8569,432,71,13,4031,58.39,2429,256,415,40,9,41,82.08,0,6,880,512,0,0,1,1,0,2023-05-15,2023-06-01,Critical
BUG-056202,FileNotFound,EmailService,UAT,Android,CentOS7,N/A,DevOps,Integration,In_Progress,1054,3167,424,95,45,786,47.15,37875,48,570,17,3,6,66.05,4,0,610,892,1,0,0,0,0,2023-12-31,2024-01-23,Critical
BUG-056203,IncorrectCalculation,CacheLayer,QA,API,Ubuntu20,Chrome,DevOps,Internal,In_Progress,1826,3148,204,27,32,3208,40.23,29328,443,411,27,2,6,6.78,1,8,969,2994,0,0,0,0,0,2021-02-22,2021-03-11,Medium
BUG-056204,NullPointerException,Frontend,Development,API,macOS13,N/A,DevOps,ThirdParty,Resolved,893,7489,531,17,28,1604,92.48,45472,456,409,32,9,29,12.83,1,6,814,870,0,0,0,1,1,2022-04-13,2022-04-30,Low
BUG-056205,MemoryLeak,API_Gateway,Development,API,Android12,Safari,End_User,Internal,Reopened,652,2640,474,82,41,2070,20.14,36452,295,188,24,3,4,50.12,4,3,24,2920,0,0,0,0,0,2021-05-23,2021-05-30,Critical
BUG-056206,NullPointerException,FileStorage,Development,API,macOS13,Chrome,Product_Manager,Plugin,Open,1838,4743,158,2,47,4049,77.56,45023,352,146,10,10,24,24.07,4,9,480,593,1,1,1,0,1,2022-03-16,2022-03-22,Low
BUG-056207,FileNotFound,EmailService,Staging,iOS,iOS16,Firefox,QA_Engineer,Core,In_Progress,3862,3254,405,37,6,746,44.88,34171,255,183,17,1,20,93.5,5,4,342,1700,1,0,0,1,0,2022-04-28,2022-05-05,High
BUG-056208,IncorrectCalculation,EmailService,Development,Android,Windows10,Mobile_App,QA_Engineer,ThirdParty,Reopened,961,923,490,13,7,3435,12.77,14006,486,673,25,3,27,9.07,4,4,769,1492,0,0,0,0,1,2023-05-30,2023-06-27,Low
BUG-056209,UIGlitch,FileStorage,QA,Android,Ubuntu20,Safari,DevOps,Integration,Reopened,2237,7654,375,74,51,3391,0.44,11406,58,149,28,9,42,10.62,5,2,18,1834,0,0,0,0,0,2022-12-09,2022-12-15,High
BUG-056210,UIGlitch,EmailService,Staging,iOS,Ubuntu20,N/A,Developer,Core,Closed,3013,5847,361,52,78,367,30.19,43391,398,81,44,1,2,26.2,0,7,708,88,0,0,0,0,0,2023-04-15,2023-04-18,Critical
BUG-056211,UIGlitch,Frontend,Development,Android,macOS13,Firefox,End_User,ThirdParty,Reopened,310,4439,500,55,35,2342,49.16,29169,274,435,28,4,23,21.21,4,8,233,1769,0,0,0,1,0,2021-05-07,2021-05-25,Medium
BUG-056212,ConfigError,UserManagement,Development,Web,iOS16,Mobile_App,Client,Integration,Reopened,3682,1898,458,6,15,4068,13.96,43076,331,19,22,4,35,26.09,1,8,894,728,0,1,0,0,0,2021-04-11,2021-04-11,Medium
BUG-056213,AuthBypass,SearchEngine,Development,API,iOS16,Mobile_App,QA_Engineer,Internal,In_Progress,3103,1548,193,32,26,1373,86.7,45104,348,480,26,7,19,48.05,0,8,458,1067,0,0,0,0,0,2021-03-08,2021-03-28,High
BUG-056214,ConfigError,Reporting,Development,Android,Windows11,N/A,Developer,ThirdParty,Open,3417,9448,416,1,48,3855,89.49,39102,174,231,22,7,43,17.67,2,2,99,2508,0,0,0,0,0,2023-08-24,2023-09-02,Medium
BUG-056215,NullPointerException,EmailService,Development,Web,Windows10,Mobile_App,QA_Engineer,ThirdParty,Reopened,2167,839,168,5,72,3202,92.87,26342,321,374,8,4,24,48.22,1,2,435,825,0,0,0,0,0,2023-04-30,2023-05-15,Low
BUG-056216,DataCorruption,EmailService,QA,API,iOS16,Mobile_App,DevOps,Plugin,Reopened,1093,3565,168,11,1,617,54.81,28262,262,57,18,10,4,34.05,1,2,701,1133,1,1,1,0,1,2022-06-20,2022-06-22,High
BUG-056217,NullPointerException,Notification,Development,Android,Ubuntu20,Mobile_App,DevOps,ThirdParty,Closed,2318,8390,252,8,4,946,79.37,2311,419,299,41,4,47,44.75,2,0,576,233,1,1,1,0,0,2022-07-24,2022-08-05,Low
