bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,severity
15,14,4,0,2,0,3,3,1,626,13212,392,55,27,3472,77.12,32979,239,626,0,6,3,14.1,4,1,875,1622,1,0,1,0,1,0
18,3,1,0,5,0,2,1,1,3916,13083,507,23,3,2874,35.12,49986,134,227,48,8,42,64.3,4,6,159,2225,0,0,0,1,0,0
19,3,3,4,0,3,0,3,3,1,8889,245,1,5,1202,99.75,34378,217,559,12,8,39,81.29,1,10,739,2640,0,1,0,0,0,2
13,6,0,3,1,4,5,1,0,493,11687,259,22,91,418,72.85,29769,466,299,35,8,7,8.34,2,5,278,1225,1,0,0,0,0,3
10,8,0,2,3,2,5,2,0,4074,13454,559,21,9,791,8.72,46347,337,696,30,9,4,44.65,3,2,902,2785,0,0,1,0,0,1
4,13,1,4,4,1,2,1,1,3888,12653,504,85,1,1352,51.84,30398,293,140,33,5,16,28.87,1,4,994,666,0,0,0,0,1,0
10,13,2,1,3,3,3,0,3,1143,3200,146,20,43,2453,81.39,31106,102,514,29,2,27,46.19,5,7,745,1396,1,0,0,0,0,3
11,8,4,0,0,2,5,4,1,3094,4311,194,76,16,3507,36.37,20776,136,523,21,8,33,94.7,2,9,868,1939,0,0,0,0,0,0
19,8,0,1,1,1,3,0,4,725,4039,361,20,10,2010,35.43,5000,258,370,49,1,7,66.06,1,0,150,1865,0,0,0,0,0,2
7,7,0,3,2,0,1,0,2,2622,1677,485,8,10,1360,57.22,9731,95,379,4,2,35,68.08,4,8,930,327,0,1,0,0,1,3
10,4,0,3,1,4,2,2,2,1956,240,198,3,22,1699,15.34,7607,304,499,21,10,1,81.48,3,9,788,2061,1,0,0,0,0,2
19,12,1,3,1,0,2,0,4,1486,4247,421,2,42,2358,51.21,38787,199,329,3,10,41,11.27,5,2,405,2267,1,1,1,1,0,1
16,10,1,2,5,1,3,3,3,884,2982,433,100,15,646,95.92,34439,222,530,13,9,7,3.05,3,10,391,2062,1,0,1,1,0,0
8,1,1,2,3,0,2,1,0,1410,12389,169,85,44,1560,17.31,45540,81,87,12,6,10,0.59,2,7,35,1179,0,0,0,0,1,0
3,7,0,1,3,2,5,0,2,1342,145,400,1,58,1614,91.22,28812,452,174,12,10,26,57.86,5,1,597,2759,1,0,0,0,0,2
15,7,1,0,4,1,5,2,2,2330,14419,428,93,83,2120,62.22,28662,471,581,33,5,31,39.04,3,1,444,563,0,0,0,0,0,0
17,2,0,0,4,5,2,2,3,2943,11060,192,59,12,2989,86.83,21011,440,571,40,1,9,16.73,1,10,802,915,1,0,0,0,1,1
12,6,1,3,2,0,4,1,0,9,3464,160,91,11,2010,0.93,17197,349,453,34,3,34,32.06,0,6,229,2088,0,0,1,1,0,0
6,1,1,2,5,4,2,2,0,1416,6586,148,68,64,2610,6.21,15447,368,606,26,8,23,60.01,3,7,522,604,1,0,0,0,0,0
9,11,0,3,5,5,3,3,1,2161,8859,318,52,57,3962,87.41,10816,279,102,38,3,20,10.48,1,0,709,2118,0,0,0,1,0,1
8,8,4,0,3,3,2,4,3,638,1916,594,1,4,951,19.29,3593,103,638,44,9,7,44.86,0,10,823,765,1,0,0,0,0,2
13,11,0,4,0,0,1,0,2,1412,7971,412,2,27,304,45.84,19653,57,58,4,7,31,82.24,3,6,620,1640,0,0,1,1,0,2
16,8,4,0,2,4,2,3,3,4251,3814,423,18,17,907,58.92,6151,89,684,14,4,29,26.43,2,7,802,62,1,0,0,0,0,0
19,4,0,2,1,1,5,1,2,1512,14136,419,14,53,1323,57.18,47466,29,297,45,5,7,33.2,1,4,883,1033,0,0,1,0,0,3
17,13,3,2,3,0,5,3,3,3424,7212,404,28,16,4060,42.76,15014,345,703,33,1,40,56.38,4,0,573,2274,1,0,0,0,0,1
11,13,0,4,6,1,0,3,1,3021,2068,414,96,3,3716,3.75,7530,22,8,24,7,42,47.09,1,8,121,309,0,0,0,0,0,0
10,3,0,0,5,1,0,0,3,1428,9164,240,4,15,3079,8.54,23265,321,318,31,2,15,83.51,4,6,215,1232,1,0,0,0,0,2
0,12,0,2,2,3,0,4,4,4257,11247,292,23,6,3171,93.95,17221,350,441,20,2,4,41.14,5,6,972,1179,0,0,1,1,0,1
9,2,1,2,6,1,5,0,1,2134,6409,538,11,40,2738,83.11,33581,388,646,14,8,50,40.53,1,9,427,1963,0,0,0,1,0,0
1,1,2,3,2,1,3,3,2,4734,268,597,13,73,2428,21.64,46768,432,301,29,0,9,32.71,2,5,735,490,0,0,0,0,1,1
13,3,0,0,0,5,0,1,3,1157,5421,248,3,13,1769,51.1,30325,282,594,8,5,18,98.67,1,6,605,2434,0,0,0,0,0,2
10,3,0,0,0,5,2,3,1,1398,4895,261,37,14,3890,72.57,7158,435,117,3,6,3,29.97,2,8,323,2150,1,0,0,1,0,3
4,8,1,1,3,5,0,4,0,290,2689,123,26,62,3370,79.41,1871,336,623,45,9,37,8.21,0,0,390,235,0,0,0,1,0,0
17,12,2,1,0,2,0,4,0,2184,1022,285,8,32,2790,55.34,12303,225,495,40,6,35,29.47,0,2,941,2055,0,0,0,1,0,2
6,13,3,3,4,4,0,0,1,1596,1363,119,13,36,2475,27.37,19292,461,565,24,10,36,9.17,4,7,303,2660,1,0,1,0,0,1
9,2,0,1,5,0,4,3,0,4921,5472,534,97,91,3234,27.76,40228,38,586,45,9,13,28.08,0,0,953,2300,0,0,1,1,0,0
3,13,4,4,2,3,1,3,0,769,1314,508,24,7,2357,96.43,24106,39,633,34,7,3,4.28,3,6,829,2011,0,0,0,0,1,3
0,7,0,2,1,4,2,0,4,1354,2322,515,4,34,3841,43.38,45201,488,418,24,5,29,91.76,0,10,524,158,1,0,0,0,1,3
17,5,0,1,4,5,2,3,1,1031,690,230,3,27,3186,94.4,36667,61,94,49,7,43,72.27,4,6,445,2834,0,0,0,1,0,2
3,9,0,0,6,2,3,4,0,2468,9290,307,21,30,860,17.88,14618,454,599,28,0,41,10.1,2,4,25,1094,1,1,0,1,0,3
5,3,3,0,0,4,2,0,0,737,1691,558,29,26,1852,75.05,38295,274,63,33,4,13,60.6,1,10,461,250,1,1,0,0,0,1
8,7,0,2,4,5,3,4,4,283,1003,164,14,22,1581,77.69,40755,243,300,45,1,50,9.98,2,0,47,2016,0,0,1,0,1,2
7,7,1,1,6,5,1,4,4,2706,14120,545,66,8,1136,21.31,28393,412,497,33,9,1,58.88,5,7,630,1636,1,0,1,0,1,0
2,9,1,1,4,4,3,3,3,3296,5529,177,79,44,2761,89.72,44048,443,170,29,7,9,45.3,1,3,398,274,0,0,0,1,0,0
19,0,4,0,2,3,3,2,4,4053,12225,170,5,5,2180,11.22,19326,389,103,50,10,37,30.74,3,2,624,2055,0,0,0,0,0,1
19,4,1,4,4,3,4,3,1,1692,6261,175,3,27,2259,11.67,32081,470,91,11,2,38,81.04,3,0,714,2646,0,0,0,1,1,1
3,5,3,2,5,4,2,2,2,400,4714,312,22,33,2082,94.75,36260,58,601,43,8,34,58.26,4,5,186,2406,0,0,0,1,0,1
15,8,3,1,2,5,2,0,4,72,3504,110,44,38,747,82.9,22203,276,231,20,0,5,40.12,0,4,949,1360,0,0,1,1,0,1
9,9,0,3,4,3,1,0,3,2112,835,179,29,52,3211,37.21,49920,300,662,22,3,34,19.16,3,8,13,122,0,1,1,0,0,1
3,13,0,0,3,4,1,3,0,308,14559,278,73,23,1439,66.99,21789,298,406,43,7,27,1.39,0,0,350,385,0,0,0,0,1,1
8,9,2,4,2,0,3,1,3,3438,5400,260,3,54,1285,43.63,17899,441,71,2,8,24,76.64,1,5,564,25,1,1,1,1,0,1
17,13,0,2,3,4,0,4,3,631,13244,592,11,3,1424,70.16,17953,106,504,15,7,17,40.47,4,10,726,2285,0,0,0,0,0,2
13,9,0,3,4,4,1,1,3,2499,14534,227,13,9,336,43.23,11054,198,590,34,3,19,24.5,3,3,301,2513,0,0,1,1,0,3
0,11,0,4,4,2,3,0,2,4664,3736,591,5,13,1890,26.48,48148,230,82,1,3,4,56.65,4,8,653,84,1,1,1,1,0,1
11,3,2,1,1,0,1,4,3,639,10344,285,40,7,1658,1.2,5008,17,146,28,0,34,23.83,1,0,536,839,1,0,0,0,1,1
19,13,0,1,2,0,4,3,1,1095,3457,295,39,92,2157,54.0,2042,120,100,25,2,23,79.44,0,0,565,2550,0,1,0,0,1,3
15,8,0,2,1,3,4,2,0,2240,9808,428,31,23,2435,1.35,49896,89,627,39,5,7,52.01,3,5,962,2368,0,0,0,0,1,1
7,8,2,1,6,4,2,0,1,4552,5361,358,3,77,1609,97.61,18768,323,460,10,2,30,19.04,2,5,482,687,0,0,0,0,0,1
17,11,0,3,1,5,2,0,4,1468,8768,401,2,58,3599,37.69,33792,434,528,24,10,29,61.08,2,7,754,862,0,0,1,1,1,2
19,13,0,1,3,2,0,2,3,1156,5855,146,20,1,1442,47.92,27683,18,71,48,7,50,30.56,4,7,137,1357,0,0,0,0,1,2
8,7,3,2,4,2,2,1,1,764,9466,174,40,100,511,19.84,48841,0,382,17,3,32,69.57,3,0,791,1670,1,1,0,0,0,0
18,11,2,1,2,0,3,2,3,1576,6791,407,37,10,4053,91.47,40512,283,570,25,7,38,59.61,1,10,694,348,1,0,1,0,0,1
19,9,4,4,1,0,5,3,1,3301,7737,420,17,87,1257,24.26,46889,200,362,13,5,26,78.65,4,2,460,2197,1,0,0,0,1,1
12,12,0,0,1,2,3,0,3,1669,7506,381,34,14,3098,85.89,13793,18,615,13,9,37,81.34,3,1,662,1352,0,0,0,0,1,1
17,7,0,0,6,1,5,3,3,729,1027,348,30,9,2624,53.82,9724,244,358,42,5,35,74.97,0,5,227,1860,0,0,0,0,1,2
3,13,2,4,5,5,0,2,4,1029,2313,518,2,41,1464,99.54,48078,363,468,18,2,28,67.95,0,2,817,2446,1,0,0,0,0,3
17,10,0,2,1,1,3,0,3,1446,3070,395,31,68,4008,86.15,12870,228,344,15,4,45,19.36,1,10,877,1392,1,0,0,0,0,3
3,12,0,2,1,2,3,0,3,4918,10350,517,42,6,3752,26.18,14102,436,507,28,8,23,94.79,2,0,321,1179,0,0,0,0,0,1
11,7,1,4,1,5,5,4,0,3711,6564,409,19,71,1434,36.62,29931,82,379,30,4,19,31.55,2,10,960,184,0,0,0,1,0,0
8,8,4,4,0,2,0,4,0,1012,8900,417,43,55,2926,91.82,43216,347,582,8,2,9,64.75,4,6,860,2047,0,0,0,0,0,1
17,8,0,1,5,0,3,3,1,374,4781,382,3,98,3794,69.99,38709,430,178,33,9,20,93.67,3,0,859,575,1,0,1,0,0,2
13,11,0,2,3,0,3,2,2,1170,959,299,70,67,2150,36.33,12476,431,677,32,6,9,42.1,5,7,774,2959,0,0,0,1,1,1
10,12,0,0,5,1,2,2,4,226,4502,451,12,15,3523,44.12,31211,75,672,1,7,23,84.15,3,8,464,1617,0,0,0,0,0,2
10,9,3,4,3,4,4,1,4,2150,12292,411,16,79,122,33.93,2703,467,398,32,5,42,0.0,5,1,408,2038,0,0,0,0,0,1
17,7,3,3,1,2,2,3,4,3828,3622,323,72,89,3285,38.13,21447,357,170,35,10,15,66.54,3,10,70,1174,0,0,0,1,0,0
10,7,3,1,0,0,3,3,0,1048,2046,399,28,58,568,51.74,49672,65,565,34,2,4,20.55,0,2,447,484,0,1,0,0,0,1
19,9,0,2,0,3,5,4,1,888,1133,551,11,30,2802,28.99,24525,401,78,12,6,23,35.44,5,1,504,2310,1,0,1,1,1,2
17,14,0,4,0,1,5,4,4,748,3262,428,2,40,2883,39.59,38590,396,138,50,2,11,44.08,3,1,194,1086,0,0,0,0,0,2
3,3,3,1,3,3,5,0,4,1917,3832,317,80,69,477,2.85,1156,398,640,0,1,46,94.01,4,2,55,2831,0,1,0,1,0,0
14,9,0,3,6,3,5,2,3,1282,406,253,1,12,4089,14.89,16724,423,709,21,6,23,85.22,1,10,85,1052,0,0,1,0,0,2
9,4,3,3,4,5,1,2,2,489,9139,558,22,59,3703,78.47,34472,275,443,12,7,22,50.45,3,10,189,1579,0,1,1,0,0,0
16,6,3,0,1,1,4,1,0,1158,8547,321,71,43,2653,16.02,13426,66,634,27,3,43,18.48,2,10,729,2666,0,0,0,1,0,0
10,7,0,0,0,0,0,3,4,1594,235,217,2,6,3130,85.49,34120,442,625,35,3,19,77.21,0,7,800,1429,0,0,0,1,1,2
13,8,2,0,2,2,1,2,2,1406,61,396,10,18,3630,25.59,17719,320,285,11,5,25,30.04,2,7,202,1905,0,0,0,0,0,2
13,9,0,0,2,5,4,3,4,2654,847,467,98,3,3051,71.33,44347,101,336,0,1,35,47.61,1,6,782,1745,0,0,0,1,0,1
13,5,4,0,2,4,1,4,4,4667,2368,592,84,13,3342,56.24,36585,393,67,14,8,23,36.79,3,5,188,1889,1,0,0,1,0,0
8,1,2,3,0,0,2,4,0,1629,3916,191,22,17,2676,26.66,28978,390,203,31,0,42,68.11,0,4,82,1242,0,1,0,0,0,3
13,9,0,1,5,2,2,0,1,503,1915,126,21,1,1137,16.23,6850,350,289,17,6,31,28.91,0,8,662,2500,0,1,0,0,0,2
9,12,2,0,0,2,5,2,1,779,3715,359,11,5,839,31.35,28781,283,621,18,6,3,43.9,4,3,616,1507,0,0,0,1,0,3
19,10,0,4,5,1,3,4,1,111,11713,592,31,1,194,49.45,36314,307,582,23,5,14,43.56,1,2,116,2585,0,0,0,1,1,3
6,14,0,3,6,5,5,2,4,1409,5611,450,20,25,1951,37.33,4051,421,309,41,9,29,38.33,3,0,361,1817,1,0,1,1,0,1
19,9,0,2,0,3,5,4,1,888,1133,551,11,30,2802,28.99,24525,401,78,12,6,23,35.44,5,1,504,2310,1,0,1,1,1,2
10,13,0,4,6,5,1,2,4,2242,11093,348,67,5,3774,70.13,25167,69,587,49,6,5,40.57,2,0,606,1761,0,0,0,1,0,1
17,13,0,1,6,3,5,3,1,1796,1644,217,16,32,2965,41.21,28767,49,140,19,4,26,87.29,0,2,786,2817,0,1,1,1,0,2
7,13,1,3,4,5,5,3,1,185,4845,249,26,16,423,31.13,7313,34,137,42,7,20,90.6,2,8,337,2655,0,0,0,0,0,1
10,9,0,0,3,0,0,0,2,762,2260,180,8,10,788,62.38,17064,335,657,11,2,3,44.86,1,3,193,2546,0,0,0,0,0,2
17,1,2,0,2,4,3,4,0,4727,1072,175,18,16,2647,4.05,40272,115,616,37,5,19,30.51,5,10,459,1302,0,0,0,1,0,3
13,11,0,1,4,0,0,1,0,941,14120,252,8,14,4025,35.69,39790,287,322,22,2,44,56.66,1,2,711,744,0,0,0,0,0,2
4,13,0,1,2,2,5,0,1,4084,6842,281,2,79,170,86.68,8405,121,628,24,4,12,70.5,2,9,192,2323,0,1,0,0,0,1
8,1,0,4,6,4,3,4,1,257,1085,572,33,90,941,15.61,30055,5,187,11,5,14,2.21,1,9,129,2578,0,1,1,1,0,3
11,4,2,4,5,5,4,2,2,3033,5656,363,44,6,1499,9.67,44822,55,588,10,10,6,22.52,4,4,683,2875,0,1,1,0,0,0
13,10,0,1,5,3,3,0,0,2246,886,264,25,77,1469,71.44,19347,254,278,38,7,22,31.69,1,5,203,2846,0,0,0,0,1,3
16,0,2,1,1,5,2,0,2,39,1670,177,38,57,1064,49.42,20832,380,356,20,8,3,72.1,2,0,660,921,0,0,1,0,0,1
19,1,2,0,6,3,1,4,2,139,811,457,20,72,228,37.51,30413,456,225,33,5,29,40.94,4,7,598,2777,0,0,0,0,0,2
14,3,3,0,6,3,2,4,0,4241,13383,476,15,52,2120,68.14,6894,437,226,16,0,32,1.74,4,2,656,58,1,0,1,0,0,0
18,11,0,2,5,2,2,4,4,1756,1485,146,8,18,3257,15.38,41059,472,497,18,3,34,80.83,2,8,826,2450,1,1,1,0,0,3
11,13,0,4,4,1,0,0,3,3625,10326,453,98,60,3239,87.35,30130,429,246,33,3,3,54.26,1,10,428,2766,1,0,0,0,0,0
5,4,0,0,2,3,4,4,0,1298,4048,341,94,17,743,11.64,21328,148,681,15,10,36,65.35,3,4,653,2728,0,0,0,1,0,0
18,13,1,1,6,4,0,4,2,3002,10722,397,24,66,1906,91.04,42109,121,104,17,9,10,46.92,0,3,529,239,0,0,0,1,0,0
9,8,3,1,6,1,0,3,3,4808,11671,297,13,92,1366,1.66,32771,99,213,43,5,41,6.72,0,9,879,2832,0,0,1,0,0,0
19,9,0,3,3,1,1,3,3,945,10455,238,1,40,3405,65.91,29233,164,541,41,8,43,55.13,2,5,888,1572,0,0,0,1,0,2
8,12,4,3,2,4,5,1,4,2353,1182,585,17,29,429,48.22,20032,239,542,6,3,46,24.99,4,5,25,1054,1,1,0,0,0,3
3,1,2,3,6,0,5,3,0,267,4967,111,10,56,728,29.6,1284,58,182,20,5,39,0.18,0,2,437,584,0,0,1,1,0,3
12,1,0,3,5,2,1,1,3,425,1730,124,28,32,2444,80.46,30284,158,239,22,4,8,7.68,5,0,134,1068,0,1,0,0,1,3
17,7,2,0,3,4,0,0,0,377,13441,573,6,5,1365,39.7,43808,398,192,5,10,28,12.33,5,0,348,1478,0,0,1,0,1,2
10,3,2,4,4,2,5,4,1,4008,8579,166,8,22,1927,79.74,20060,20,416,0,5,35,3.46,3,4,241,1510,0,1,0,0,1,1
1,0,4,3,0,1,2,1,2,3349,7213,186,28,81,3316,72.28,4971,239,525,4,7,30,66.9,1,3,948,528,0,0,1,0,0,0
17,9,0,0,4,3,2,1,4,2686,4429,302,2,19,2853,11.97,9051,451,393,34,7,24,22.6,4,10,416,1286,0,0,1,0,1,2
13,1,0,3,4,2,3,3,4,1141,1285,556,28,22,1160,65.16,2814,274,693,13,10,12,57.94,4,10,131,732,0,0,1,0,0,2
3,8,3,1,1,2,5,4,1,4279,9259,592,16,99,3475,17.53,8259,0,671,25,0,25,85.05,1,1,12,1712,1,0,0,0,0,0
18,12,0,2,5,2,1,1,3,385,11776,440,44,5,699,51.82,13400,3,668,33,4,32,8.69,2,3,469,2363,0,0,0,0,1,1
19,10,0,4,5,3,0,2,1,2161,795,593,27,19,4054,93.01,46124,91,345,10,0,37,20.33,3,10,482,2972,1,0,1,0,0,3
6,12,0,2,1,5,4,4,3,2838,4241,482,45,78,1073,39.78,9223,174,250,48,1,16,39.12,5,6,503,2926,1,0,1,0,0,0
5,14,4,4,6,4,3,3,3,3625,158,335,10,9,2892,82.31,26385,449,512,25,3,22,75.12,3,1,423,1077,1,0,1,0,0,1
4,1,1,3,5,5,1,3,3,3453,12568,229,24,76,948,34.15,12400,396,371,24,4,28,75.77,5,7,443,1342,0,1,1,0,0,0
14,4,3,3,3,2,3,2,4,1431,14202,121,22,20,1675,24.84,26124,300,111,25,8,50,60.46,4,9,807,1080,1,0,0,1,0,0
3,6,0,3,6,1,4,2,0,124,1504,350,22,19,435,79.89,39082,107,259,8,0,10,42.42,4,5,588,85,0,0,1,1,0,2
7,13,0,4,1,1,4,3,3,385,2993,530,8,17,3644,89.41,9710,250,462,18,2,11,58.7,2,6,979,2603,0,1,1,0,0,2
13,9,1,4,1,5,0,2,3,4049,1763,570,10,30,877,99.48,26421,246,410,48,2,7,59.9,3,7,517,462,0,0,1,0,1,1
8,6,0,2,0,5,0,1,3,2738,1425,214,13,81,1936,81.13,26490,317,214,39,2,20,18.59,4,10,823,739,0,1,1,0,0,3
13,13,0,3,0,4,5,0,0,523,5184,385,5,26,1106,18.26,29443,205,696,50,7,2,7.13,3,8,963,188,0,0,1,0,0,2
10,5,0,4,3,2,0,1,0,2468,5607,295,25,31,2123,65.58,35353,408,160,11,7,26,5.67,1,4,453,1440,1,1,0,0,1,1
7,12,0,3,6,5,2,3,1,999,7156,482,73,12,332,96.08,4481,417,166,29,8,50,29.3,1,7,326,314,0,0,0,0,0,1
17,3,2,4,3,1,3,4,0,311,14503,510,10,3,2193,84.74,15274,2,610,30,10,28,62.44,4,0,438,1499,0,0,1,1,0,2
17,14,0,0,0,4,0,1,4,103,2854,292,1,66,806,49.99,46761,291,376,48,1,8,26.21,5,9,973,2043,0,0,0,0,1,2
19,13,2,3,4,3,3,1,0,1074,8639,363,32,22,2529,45.96,19839,469,21,38,7,11,81.39,0,1,850,928,0,0,1,0,0,3
10,9,0,0,3,0,0,0,2,762,2260,180,8,10,788,62.38,17064,335,657,11,2,3,44.86,1,3,193,2546,0,0,0,0,0,2
19,1,0,4,0,1,0,3,0,895,1583,313,58,35,1199,44.4,20386,227,305,13,9,28,90.45,3,2,35,2561,0,0,0,0,0,3
4,13,4,3,1,5,0,4,2,4948,4935,539,86,78,3210,65.07,8928,128,302,26,10,37,89.55,1,8,434,407,0,0,0,0,0,0
11,6,4,4,4,2,2,0,3,22,7328,201,13,77,53,10.37,22887,363,569,45,4,28,86.26,1,8,248,1868,0,0,0,1,0,1
6,6,0,2,1,5,1,0,2,746,702,559,32,51,208,1.27,6405,440,53,1,3,4,80.7,2,8,747,1125,0,0,0,1,1,1
19,9,2,2,3,5,1,4,4,118,1368,387,2,89,2671,9.12,47214,347,484,40,4,19,22.4,2,7,705,1858,1,0,0,0,0,2
4,4,2,4,6,3,2,1,1,2880,7502,346,30,37,2040,1.73,42508,488,2,10,3,11,60.54,2,4,212,2650,0,1,0,1,1,0
17,1,0,2,4,5,1,2,2,756,9481,584,8,33,2009,93.72,17063,185,41,30,0,33,86.88,5,1,429,680,0,1,0,0,1,2
17,3,2,4,5,1,1,4,2,1552,9026,297,13,43,3009,23.72,30151,54,119,3,6,13,64.35,3,8,369,2404,1,1,0,0,0,3
17,0,0,0,1,5,1,0,4,2537,949,250,2,49,2455,57.71,16820,188,686,18,6,26,28.14,5,5,4,212,1,0,0,0,0,2
12,10,2,0,3,0,3,0,2,1088,2427,382,2,14,3635,18.78,23698,472,416,32,0,45,54.16,3,1,878,788,0,0,0,1,0,3
13,7,0,1,5,0,4,3,1,1175,2614,256,21,15,2177,29.87,29500,234,201,5,2,30,65.18,2,9,789,2163,1,0,1,0,0,2
16,0,0,2,3,1,3,4,1,1237,6908,152,94,19,67,39.44,37749,360,330,32,6,26,99.39,2,3,545,96,0,0,1,0,0,0
13,12,2,0,4,1,5,1,1,472,4418,256,27,11,3258,27.61,9176,337,205,26,7,40,37.73,5,2,356,1458,0,0,0,0,0,2
19,3,2,2,5,0,0,2,3,363,143,277,19,7,2980,2.97,4205,73,176,49,4,18,27.63,3,10,903,1089,0,0,1,0,0,2
13,2,1,0,5,0,4,4,2,702,874,590,7,79,2729,59.06,38135,134,649,42,8,33,27.56,1,5,909,2007,0,0,0,0,0,1
17,9,0,2,4,3,3,4,1,630,680,487,18,91,3611,5.42,25014,153,31,37,9,39,54.32,1,5,973,47,1,0,0,0,0,2
17,13,0,1,3,3,0,1,0,1640,4135,416,18,18,658,71.9,17420,339,281,24,2,7,91.18,0,1,391,1579,0,0,0,1,0,2
6,12,0,4,6,1,2,1,3,187,1778,259,15,62,4081,48.79,22549,250,628,40,2,25,86.71,4,8,705,2973,0,1,1,0,1,3
7,0,0,0,1,1,3,0,4,2130,12880,358,22,46,446,6.14,48964,473,378,12,8,41,74.63,2,7,34,2994,0,0,0,0,0,1
17,13,0,1,6,3,5,3,1,1796,1644,217,16,32,2965,41.21,28767,49,140,19,4,26,87.29,0,2,786,2817,0,1,1,1,0,2
8,0,3,2,3,3,5,3,4,2940,12488,514,92,46,163,80.56,24480,252,317,16,4,24,99.26,1,6,131,2552,0,0,0,1,0,0
19,7,4,1,1,2,1,2,4,902,437,381,20,10,1067,19.96,47025,211,32,49,5,8,2.27,4,1,467,1108,1,0,1,0,0,2
17,7,3,4,1,2,0,1,0,4200,3484,164,42,2,2527,51.66,33994,395,53,18,7,13,3.91,3,3,855,1660,0,1,1,0,1,1
17,7,2,4,5,4,0,1,0,2283,1506,465,5,28,2356,28.85,35522,379,195,27,2,19,16.62,5,4,403,532,1,0,0,0,0,2
8,8,0,1,2,2,5,4,1,402,10189,394,4,23,813,14.86,9783,248,572,49,8,3,29.56,2,8,951,1349,0,1,0,1,0,2
0,5,0,3,4,4,5,4,0,452,4428,354,76,100,471,98.55,31426,72,588,2,5,14,77.17,0,10,73,29,0,0,0,0,1,0
15,2,2,0,0,1,5,0,1,467,11614,438,20,38,1230,84.35,40742,67,291,10,5,39,49.1,0,1,447,2719,0,0,0,1,0,1
13,13,1,0,5,0,4,2,2,4781,10700,153,70,48,1524,44.39,45024,103,369,35,8,4,16.35,4,10,297,2729,1,0,1,0,0,0
12,7,4,3,2,4,3,0,1,50,1983,504,98,52,1389,40.42,16882,157,538,2,4,36,92.22,1,6,874,2057,1,0,1,1,1,0
10,4,0,3,3,1,2,3,2,3367,10675,157,48,28,149,26.52,14686,74,293,43,0,43,17.67,0,4,593,1736,0,0,0,1,1,1
13,13,4,3,6,0,0,2,2,4713,128,114,6,77,725,5.57,20646,196,409,18,9,21,12.13,4,4,756,438,0,0,0,1,0,3
16,7,3,0,0,5,1,0,0,2857,4591,553,4,20,1449,81.92,32223,40,341,49,4,28,90.74,0,1,218,1147,0,0,0,1,0,1
17,1,0,2,2,0,4,1,3,432,1130,577,65,50,3249,95.4,41966,345,514,32,7,21,31.98,1,1,100,1212,0,0,1,0,0,3
8,12,2,3,3,5,1,4,4,3995,12557,430,75,49,2122,81.45,22479,81,703,50,1,36,86.48,5,4,841,1361,1,0,0,1,1,0
3,9,4,1,6,0,2,4,4,4562,4872,501,24,38,3189,97.35,36042,458,700,4,0,33,51.89,0,5,793,1953,0,0,0,1,1,1
13,8,4,1,2,0,4,4,3,1149,4453,136,77,20,3194,59.02,15207,212,86,13,1,28,5.34,4,1,150,2920,0,0,1,0,0,1
17,3,3,0,2,3,4,1,4,610,284,324,6,0,2448,20.24,7481,11,301,24,8,4,45.92,4,10,704,683,0,1,0,0,1,2
13,1,0,3,4,2,3,3,4,1141,1285,556,28,22,1160,65.16,2814,274,693,13,10,12,57.94,4,10,131,732,0,0,1,0,0,2
13,11,0,4,0,0,1,0,2,1412,7971,412,2,27,304,45.84,19653,57,58,4,7,31,82.24,3,6,620,1640,0,0,1,1,0,2
10,1,1,4,4,3,1,4,1,4722,6132,404,8,41,686,9.13,43507,232,80,21,5,7,9.11,2,9,840,2864,0,1,0,0,0,0
10,8,0,0,4,2,5,0,2,1355,12234,397,31,20,1265,56.95,48549,160,207,39,1,9,16.22,2,9,669,524,0,0,1,0,0,3
16,9,0,1,6,0,3,1,3,1325,4090,579,13,28,1459,78.12,6498,140,626,35,2,14,3.35,4,10,108,712,0,0,0,1,0,3
12,1,4,2,3,0,3,2,0,1633,14097,359,17,75,3993,4.85,15668,464,14,24,0,23,1.9,3,1,848,778,0,1,0,1,0,1
12,5,3,2,3,4,3,4,1,3925,7694,254,38,69,4060,77.92,23989,199,616,1,10,34,8.35,4,0,365,2307,0,0,1,0,1,0
3,11,0,4,0,3,2,4,1,865,216,372,1,11,194,31.94,33109,94,288,43,9,6,98.32,3,9,13,1409,1,1,1,0,0,2
18,12,0,0,4,1,0,3,4,3351,442,463,4,99,3331,75.8,29343,234,522,20,5,38,16.66,3,3,123,2067,0,1,0,0,0,1
10,12,0,4,2,1,3,4,4,1490,930,293,1,61,295,12.63,4865,340,326,21,2,25,63.71,4,1,280,1125,0,0,0,1,1,2
4,11,2,1,2,4,0,4,4,4798,7720,501,40,16,2237,34.74,7683,353,516,45,4,18,38.1,4,6,39,1243,1,0,0,1,0,0
7,8,1,4,1,2,5,0,2,1444,11829,444,97,50,2526,44.32,31577,161,241,16,9,24,80.3,3,9,976,411,0,0,0,1,0,0
